message_id,from_id,date,message_text
9429,,2022-12-16 12:49:55+00:00,"ካሜራ

🔆  #MINI_CAMERA_A9
   በቤትዋ አልያም በስራ ቦታዋ የሚገጠም።
በሙሉ ያሉትን እንቅስቃሴዎች መመልከት የሚያስችል።
👉 #በሁለት_አይነት_አጠቃቀም_መጥቶል
1⃣  Camera ከእጅ ስልክዋ ጋር በማገናኘት ያለማቋረጥ ባሉበት መመልከት ያስችላል።
2⃣ አስከ 128GB memory card መውሰድ ስለሚችል Record ሲያደርግ ይውልና memory card በመውጣት video መመልከት ይቻላል።
🔻በማታ እንዴት ይቀርፃል ብለው ሀሳብ አይግባዋት
 Night Vision ስላለው በታሻለ ምስል ጥራት 1080p HD video
🔻 night vision 
🔻 #motion_Detection 
🔻 Audio 
🔻 HD Video quality 
በቤትዋ በመግጠም የልጂዎን እንቅስቃሴ በሙሉ በእጅ ስልክ መከታተል ያስችላል እንዲሁም የስራ ቦታዋን ለመከታተል"
9428,,2022-12-15 16:09:35+00:00,"HUAWEI MATE Xs 2

👆ቪዲዮውን ይዩ ይገረሙ የሚተጣጠፍ  ስልክ አመጣንላቹ 

ካሁን ቡሀላ ስልክ ለመግዛት መንከራተት ቀረ ቤቶ ድረስ የሚፈልጉት ስልክ እናመጣለን


📩 Telegram 👇👇👇 ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
👆👆ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
9427,,2022-12-15 12:53:17+00:00,"New arrival🔥🔥

"" The latest Huawei Foldable Phone""

HUAWEI MATE Xs 2

✅ Storage :512gb

✅ Ram : 8gb/12gb

✅ dual sim

✅Screen size : 7.8 inches

✅Processor : CPU Snapdragon 888 4G


✅Operating system : EMUI 12

✅Camera

50 MP True-Chroma Camera
13 MP Ultra-Wide Angle Camera 
8 MP Telephoto Camera
10.7 MP Selfie Camera

✅ Battery : 4600 mAh 

✅HUAWEI SuperCharge (Max 66 W)

Condition : brand new sealed

Price : 125,000 birr


የሚፈልጉትን ማንኛውም ስልክ ይጠይቁን  📲 የሚፈልጉትን ስልክ ይዘዙን በአጭር ጊዜ እናመጣለን 

🚘🚖 ቤቶ ድረስ የሚፈልጉትን ስልክ እናመጣለን

📩 Telegram 👇👇👇 ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
👆👆ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           ("
9426,,2022-12-15 11:49:34+00:00,"✳️ Mini Spray Pour
የሽቶ መቀነሻ"
9425,,2022-12-15 11:34:59+00:00,"Samsung Galaxy Z Fold3

Storage: 256gb
Ram : 12gb
Sim status : dual
Condition : brand new sealed
Price : 99,500

Contact information

👉 +251920673552 for call number 📞?
👉 @abdulihake  for telegram order 📱

Curbside pick up(🛍) available"
9424,,2022-12-15 05:49:39+00:00,"💯®️ Saachi Coffee Roaster and Popocorn maker
✅ የቡናና የፈንዲሻ መቁሊያ ማሽን
✅ Capacity :- 400 Grams
✅ Adjustable Temperature Control 
✅ Can Be used To make Popcorn
✅ Stainless Steel Roasting Blade 
✅ Roasts Coffee Within 5-10 Minutes Depending on the Type Of coffee and Flavor Required 
✅ Aluminum die-cast Roasting Pan
✅ POWER :- 1200W

💰 ዋጋ :- ✅ 5,700 ብር"
9423,,2022-12-15 03:23:42+00:00,"ልብስ ለማሰፍት ወደ ውጪ መውጣት ቀረ ቤቶ ሆነው የተቀደዱ ልብሶችን ይስፉ

A2     👆ሁሉም ቤት ሊኖር የሚገባ አነስተኛ የልብስ ስፌት  ማሽን  ገብቷል  

👉 ውስን ፍሬ ነው ያለው ይፍጠኑ
 
👉Mini Sewing Machine (YFSM-306)
     የYFSM 306 ጠረጴዛ ያለው ኤሌክትሮኒክ የስፌት ማሽን"
9422,,2022-12-14 15:06:56+00:00,"👆  ዘመናዊ  የሴቶች  የፀጉር መተኮሻ

ልብ ይበል ይሄ እቃ ብዙ ፌክ ስላለው ኦርጅናሉን ከኛ ይሸምቱ  ከ ዋስትና ጋር

ዋጋ 1600 ብር

☘ ☘ ☘ ☘ ☘ ☘ ☘ ☘
🌴🌱🌿🪴🌷🌸🌺🌼🌹🌻

👉 ለማዘዝ  ☎️ +251920673552 
                 ☎️  +251945540673

Telegram : 👇👇👇 ይቀላቀሉ
 @nejashimarketingcenter
  @nejashimarketingcenter
  ✅🌹 ነጃሺ ሀላል ገበያ ለሁሉም🌹✅

🌼 አድራሻችን ቁ 1 አጠናተራ እፎይታ ህንፃ 1 ፎቅ ሱቅ ቁጥር  #051
ቁ 2 – ቤተል አደባባይ ሳራ ህንፃ 3 _ተኛ ፎቅ ቢሮ ቁጥር 310 🌼


🚒🚖🚘 ቤቶ ሁነው የሚፈልጉትን እቃ  ይዘዙን ያሉበት ያለ ተጨማሪ ክፍያ እናመጣለን"
9421,,2022-12-14 15:06:56+00:00,"❇️ Foldable Electric Kettle – 600ml
✔️ተጣጣፊ የኤሌክትሪክ ሶኬት የሚሰራ ቦይለር

 💯✅ ለቢሮ, ለካንፓስ በጣም ተስማሚ 

👉Foldable Electric Kettle with its new design completely collapsible for easy storage and travel. 

🪞Foldable and Portable
🪞Easy to store
🪞Fast Boiling
🪞Capacity: 600ml
🪞Power: 600W
🪞Dry Protection
🪞No/off Switch Off
🪞Voltage: 220V
🪞Material: Silicone + Plastic
🪞304 Stainless Steel Heating Plate

         💦 ዋጋ፦ ✅ 1100 ብር"
9420,,2022-12-13 12:39:09+00:00,
9419,,2022-12-13 12:39:09+00:00,"SEEDCO COOKWARES
👉100% ከአልሙኒየም የተሰራ
👉 መቀመጫው በጣም ወፍራም
👉 ማራኪ ዲዛይን
👉 5 የተለያየ መጠን ያላቸው ድስቶች
👉 ለስጦታ የሚያኮራ

🎯 ሁሉንም 6900 ብር ብቻ


☎️ +251920673552

🚘 ያሉበት ድረስ በነፃ እናደርሳለን"
9418,,2022-12-13 12:20:51+00:00,"Boma ፈጣን የዉሃ ማፍያ

👉 ባለ ፊዉዝ 
👉እጅግ የሚያምር የውሃ ማፊያና ማቅረቢያ
👉ሙሉ ሽፋኑ Stainless steel የሆነ
👉ውሃው ሲፈላ በራሱ የሚያጠፋ
👉የማይዝግ
👉ፊውዝ ስላለው ለጥገና እጅግ ቀላል የሆነ
➡Double wall outer body with
➡stainless steel inner layer
➡Feused cord
➡Automatic Swich off
➡1.7Liter

   
🌴🌱🌿🪴🌷🌸🌺🌼🌹🌻

🚘 ያሉበት ድረስ በነፃ እናደርሳለን

🎯 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

👉 ለማዘዝ  ☎️ +251920673552 
                 ☎️  +251945540673

👉 በውስጥ መስመር የፈለጉትን እቃ ይላኩ 👉 @abdulihake

📩 Telegram 👇👇👇 ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
👆👆ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
9417,,2022-12-13 09:53:20+00:00,"GEC WAFFLE MAKER

Warm up and ready indicator light
Thermostatically controlled
Non-stick cooking plates
for easy cleaning
• Cool touch exterior

Price ✅2800"
9416,,2022-12-13 07:28:08+00:00,"መብራት ሄደ አልሄደ ብለው የማይጨነቁበት ማሽን
Electric And Manual Chopper
በኤሌክትሪክና በማኑዋል አንድ ላይ ያለው መፍጫ
Kitchen Expert  5Liter መፍጫ
👉5 ምላጭ
👉ባለ ሶስት Speed
👉ለስጋ 
👉ለሽንኩርት
👉ካሮት
👉የተለያዩ አትክልቶች
👉 300 ዋት ከ10 -15 ሰከንድ ውስጥ  ድቅቅ አድርጎ የሚፈጭልን መሉ Stainless steel የሆነ ባለ 5ምላጭ ኦሪጂናል ዕቃ   ዋጋ 3 ሺ ብር"
9415,,2022-12-13 07:28:07+00:00,🧅 🍖🥓Rome Italy Onion And Meat  Chopper
9414,,2022-12-13 03:32:18+00:00,"👆 የስጋ  መፍጫ  

✅ SEEDCO Meat Grinder
👉Reverse function
👉capacity 1kg/min
👉stainless steel blade
👉maximum power 1200w
👉Full copper moter
👉 3 Metal cutting plate  sector 5mm.7mm


☎️ +251920673552
☎️ +251945540673

በቴሌግራም ፡➡👇👇 https://t.me/nejashimarketingcenter ይቀላቀሉ  ✅👇👇
🌹 ነጃሺ ሀላል ገበያ ለሁሉም🌹✅"
9413,,2022-12-13 03:15:21+00:00,"ያለ ሰው እርዳታ በቀላሉ እግርዎን በፈለጉ ሰዓት የሚያሽ ስሊፐር 👇

   💥Massage Slippers💥

➡ ድብርትን ለመከላከል 
➡ለጭንቀትና እንቅልፍ እጦት የሚመከር 
➡የመደንዘዝ ስሜት ለማስወገድ
➡ ሴሎችን ለማነቃቃት
➡ የሰውነት ቆዳ ጤነኛ ለማድረግ"
9412,,2022-12-12 08:16:59+00:00,"❇️ Portable Electric Citrus Juicer
       💯 High Quality 

🪞በ charge ስለሚሰራ የትም ይዞ ለመንቀሳቀስ አመቺ የሆነ
⚡️Real Juice Without Water 
⚡️Solid and durable

👉The powerful juicer with a sharp blade can easily slide under any other delectable ingredients such as lemons, limes and oranges, suitable for home use.

          💦 ዋጋ፦ ✅ 1,900 ብር


🌴🌱🌿🪴🌷🌸🌺🌼🌹🌻

🚘 ያሉበት ድረስ በነፃ እናደርሳለን

🎯 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

👉 ለማዘዝ  ☎️ +251920673552 
                 ☎️  +251945540673

👉 በውስጥ መስመር የፈለጉትን እቃ ይላኩ 👉 @abdulihake

📩 Telegram 👇👇👇 ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
👆👆ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
9411,,2022-12-12 08:11:40+00:00,👉Portable Electric Citrus Juicer
9410,,2022-12-12 08:11:40+00:00,👉Portable Electric Citrus Juicer
9409,,2022-12-12 07:37:27+00:00,"A2     👆ሁሉም ቤት ሊኖር የሚገባ አነስተኛ የልብስ ስፌት ማሽን
 
👉Mini Sewing Machine (YFSM-306)
     የYFSM 306 ጠረጴዛ ያለው ኤሌክትሮኒክ የስፌት ማሽን ብቃቶቹ👇
👉ለአጠቃቀም ቀላል እና ምቹ
👉የስፌት ፍጥነት መጨመሪያ እና መቀነሽያ ያለው
👉ወፍራም ጨርቆችን  እንደ ጅንስ ያሉትን ያለ ችግር ይሰፋል
👉ለሱሪ እና ሸሚዝ በክብ ስፌት የሚያስፈልግበትን ቦታዎች ያለ ምንም ችግር የሚሰፋ
👉የራሱ ፔዳል መርገጫ ያለው
👉የራሱ መብራት ስላለው ያለ ምንም ችግር እያዩ ለመስፋት የሚያስችል
👉የራሱ ቦቢን መጠቅለያ ያለው 

🚚 Delivery available 🚚
ዋጋ-4
4900 ብር

☎️ 0920673552 ☎️ 0945540673
 በውስጥ👇 መስመር ለማዘዝ 
@abdulihake
Telegram : 👇👇👇 ይቀላቀሉ
 @nejashimarketingcenter
@nejashimarketingcenter
  ✅🌹 ነጃሺ ሃላል ማርኬት ለሁሉም🌹✅
አ,አ ባሉበት ይዘዙን ያለተጨማሪ ክፍያ ቤቶ ድረስ እናደርሳለን 🚘🚖 ክፍለ ሀገር ላላቹ ደንበኞቻችን በፓስታ ቤት አሊያ በመኪና እንልካለን   አድራሻ ቤተል ሳራ ህንፃ 3 ፎቅ"
9408,,2022-12-12 03:20:56+00:00,"👆 ቪዲዮውን ይመልከቱ

ድፍን ድፍን ሽንኩርት የሚፈጭ
ዘመናዊ የሆነ
👉 የሽንኩርት
👉የጎመን
👉የስጋ እንዲሁ ለልዩ ልዩ አትክልቶች የሚሆን ወፍጮ በሰዓት ከ 40 እስከ 60 kilogram ድፍን ድፍን ሽንኩርት የሚፈጭ ከላይ እየከተቱ ያለምንም ድካም ከስር የተፈጨውን ሽንኩርት መቀበያ ሳፋ ብቻ በማስቀመጥ የሚገለገሉበት  ባለዲናሞ ሲሆን በፈለጉት መጠን የሚያደቅቅ ምርጥ ማሽን"
9407,,2022-12-12 03:18:31+00:00,"230 እና  160 ድፍን ድፍን ሽንኩርት የሚፈጭ
ዘመናዊ የሆነ
👉 የሽንኩርት
👉የጎመን
👉 እንዲሁም ለልዩ ልዩ አትክልቶች የሚሆን ወፍጮ በሰዓት ከ 40 እስከ 60 kilogram ድፍን ድፍን ሽንኩርት የሚፈጭ ከላይ እየከተቱ ያለምንም ድካም ከስር የተፈጨውን ሽንኩርት መቀበያ ሳፋ ብቻ በማስቀመጥ የሚገለገሉበት  ባለዲናሞ ሲሆን በፈለጉት መጠን የሚያደቅቅ ምርጥ ማሽን
💰💰 160 👉8 ሺ ብር 
            230 👉  12,500

🌴🌱🌿🪴🌷🌸🌺🌼🌹🌻

🎯 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

👉 ለማዘዝ  ☎️ +251920673552 
                 ☎️  +251945540673

🚘 ያሉበት ድረስ በነፃ እናደርሳለን

👉 በውስጥ መስመር  @abdulihake

📩 Telegram 👇👇👇 ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
👆👆ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
9406,,2022-12-10 18:04:59+00:00,
9405,,2022-12-10 18:04:48+00:00,"🎁 ለፈለጉት ሰው የፈለጉትን ስጦታ ይስጡ ያሉበት ድረስ ሄደን እንሰጥሎታለን 

🔴 እሁድ  እሁድ ዘመድ አዝማዶን ጓደኛዎን ለመጠየቅ አስበዋል 

🎁 ምን ስጦታ ይዤ ልሂድ ወይም ልላክለት  ብለው ተጨንቀዋል

እንግዲያው የሚፈልጉት እቃ ቤቶ ሁነው ይዘዙን 🚘🚛🚖 እሁድ ቀን ቤቶ ድረስ እናመጣለን
 

🎁ስጦታዎን ለማን ነው ሚሰጡት ያማክሩን

ይዘዙን ያለ ተጨማሪ ክፍያ ቤቶ ድረስ እናመጣለን 🚘🚐🚖🚘🚘

☎️ +251920673552"
9404,,2022-12-10 13:43:13+00:00,
9403,,2022-12-10 13:43:13+00:00,"Sutai Touch Screen DlGital stove  
    
ባለ Touch Scren የዘመኑ ምርጥና ባለውበት ስቶቭ  ረጅም ጊዜ የሚያገለግል ውሃ እና አዋራ በፍፁም የማያስገባ ለማንኛውም የድስት መጠን የሚሸከም ለ Kitchen cabinet ውበት የሚሰጥ ኦሪጂናል ስቶቭ
    ካሉበት እናደርሳለን።
✅ አላርም ሰአት ያለው    7500 ብር

🌴🌱🌿🪴🌷🌸🌺🌼🌹🌻

🚘 ያሉበት ድረስ በነፃ እናደርሳለን

🎯 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

👉 ለማዘዝ  ☎️ +251920673552 
                 ☎️  +251945540673

👉 በውስጥ መስመር የፈለጉትን እቃ ይላኩ 👉 @abdulihake

📩 Telegram 👇👇👇 ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
👆👆ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
9402,,2022-12-10 10:09:26+00:00,
9401,,2022-12-10 10:09:14+00:00,"#Winning_Star_Cookie_Maker 

 በተለያዩ ቅርፆች ኩኪስ መስርያ
በአንዴ 13 ኩኪስ ማዘጋጀት የሚችል
 ዘይትና ሃይል ቆጣቢ
 አውቶማቲክ ሙቀት መቆጣጠሪያ ያለው
 የማይዝ የማያሳርር ምርጥ ዕቃ
 1400 ዋት ጉልበት ያለው
 ከእርሶ  የሚጠበቀው ለኩኪስ የተዘጋጀውን ሊጥ ዕቃው ላይ ማስቀመጥ ብቻ

4,900 ብር"
9400,,2022-12-10 08:47:10+00:00,
9399,,2022-12-10 08:47:09+00:00,"👆 የልጆች ምግብ ለማዘጋጀት
ማንኛውም አይነት ፍሩት በክሬም መልክ የሚጨምቅ ምርጥ ማሽን 
✅ 👉Automatic ice cream maker Electric frozen fruit Dessert pressing machine 

☎️ +251920673552"
9398,,2022-12-10 08:47:09+00:00,"👼👼ለአራስ ቤት የሚሆን ፣በተጨማሪ ለ ቢምቢ ለወባ ትንኝ መከላከያ አጎበር ራሱን ችሎ  መቆም የሚችል ተሰካኪብረት ቱቦዎች ያሉት  በቀላሉ የሚገጣጠም ወይም ነቅለን በአግባቡ ማስቀመጥ የምንችለዉ
150/180 አልጋዎች ሳይዝ አለን በከለር አማራጮች pink,purpule,Cream,white
 Classic Mosquito  Net በ ✅2800 ብር

Telegram : 👇👇👇 ይቀላቀሉ
 @nejashimarketingcenter
@nejashimarketingcenter
  ✅🌹 ነጃሺ ሃላል ማርኬት ለሁሉም🌹✅"
9397,,2022-12-10 08:47:09+00:00,"🔮Egg Sitter Silicon Cushion🔮

🪞ለቤት
🪞ለመኪና
🪞ለቢሮ ምቹ የሆነ
 "
9396,,2022-12-10 08:47:09+00:00,👉Magic Silicone Dish Washing Gloves
9395,,2022-12-10 08:47:09+00:00,❇️ Waterproof Kitchen Sticker
9394,,2022-12-10 08:47:07+00:00,"ለህፃናት፣ ለልጅ ፣ ለአዋቂ  ምርጥ ማሽን የሰጣችሁትን ነገር በክሬም መልኩ የሚያወጣ ምርጥ ማሽን

5500 ብር"
9393,,2022-12-10 03:58:59+00:00,"✳️ Baby Nail Trimmer 
       💯 High Quality 

✅ 6 Interchangeable Attachments For Various Functions 
✅ Healthier and beautiful Nails 
✅ Hands Care 
✅ 2AA Battey Operated 
✅ Compact Storage case 
✅ Safe and efficient

           💰 ዋጋ፦ ✅ 750 ብር"
9392,,2022-12-09 10:37:12+00:00,"🌹 ነጃሺ ሀላል ማርኬት የሁሉም🌹

✅Minda air fryer(ሚንዳ ያለዘይት መጥበሻ )
👉ከ80% በላይ የዘይት ፍጆታ የሚቀንስ ለጤና ተመራጭ
👉ከ50 % በላይ ጊዜና ኤሌክትሪክ ቆጣቢ🍟ቺፕስ ፣ሰቴክ ፣ ቺክን ማንኛውንም ነገር ያለዘይት ተፈጥሯዊ ጣዕሙን ሳይለውጥ መጥበስ የሚያስችል 
👉 ኬክ መስራት የሚያስችል
በ 4.2 ሊትር    ☎️ +251920673552

8500 birr

👇👇 👇👇
@nejashimarketingcenter
@nejashimarketingcenter"
9391,,2022-12-08 16:28:35+00:00,"👆🏨 በየቤቱ ሊኖሩ የሚገብ እቃዎች ይግዙ ይሸምቱ ይደሰቱ
👉 በጥራታቸው አንደራደርም ከ ዋስትና ጋር

🌴🌱🌿🪴🌷🌸🌺🌼🌹🌻

🚘 ያሉበት ድረስ በነፃ እናደርሳለን

🎯 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

👉 ለማዘዝ  ☎️ +251920673552 
                 ☎️  +251945540673

👉 በውስጥ መስመር የፈለጉትን እቃ ይላኩ 👉 @abdulihake

👉 አድራሻ ቁ 1 ኮልፌ አጠናተራ እፎይታ ህንፃ 51 ቁጥር
ቁ 2  ቤተል አደባባይ ሳራ ሞል 3 ፎቅ ቢሮ,ቁ 310

📩 Telegram 👇👇👇 ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
👆👆ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
9390,,2022-12-08 15:09:02+00:00,"❇️ Rechargeable YT-08 Hair Clippers

       💯 High Quality

🔌  #በቻርጅ_የሚሰራ
⚡እጅግ አነስተኝ  ድምፅ
⚡ለተለያየ የእድሜ ደርጃ ላሉ ሰዋች የሚሆን 
⚡ለማፅዳት ቀላል የራሱ ብሩሽ  ያለው

🏷Sharp Blade
🏷Portable & Low noise
🏷Powerful motor
🏷Easy to clean
🏷Perfect gift

👉Personal care hair clipper with 3 high-quality ABS plastic accessory shields: 1mm, 2mm, 3mm.
Suitable for man, woman, elderly, baby, child, barbershop.

💳 Full Charged can last for 2 hrs
💳 Color: Gold
💳 Made in China

#Package_Includes
1* hair clipper
3* limit comb
1* charging cable
1* cleaning brush

         💦 ዋጋ፦ ✅ 1,600 ብር"
9389,,2022-12-08 15:08:23+00:00,
9388,,2022-12-08 08:11:06+00:00,"Sanford 21 Liter Vaccume cleaner 
👉ዘመናዊ  የምንጣፍ ማጠቢያ እና መጥረጊያ
👉 የምጣፍ
👉 የመኪና
👉 የሶፍ
👉21 Liter
👉 2400 ዋት
👉ለየትኛውም የምንጣፍ አይነት የሚሆን
👉የአንድ ዓመት ዋስትና

💰💰12000 ብር

    
🌴🌱🌿🪴🌷🌸🌺🌼🌹🌻

🚘 ያሉበት ድረስ በነፃ እናደርሳለን

🎯 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

👉 ለማዘዝ  ☎️ +251920673552 
                 ☎️  +251945540673

👉 በውስጥ መስመር የፈለጉትን እቃ ይላኩ 👉 @abdulihake

📩 Telegram 👇👇👇 ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
👆👆ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
9387,,2022-12-08 07:56:25+00:00,"👆 የልጆች  የጥርስ ብሩሽ 

❇️ U-shaped Baby Toothbrush Children Teeth Oral Care Cleaning Brush Soft Silicone Teethers

ዋጋ 200 ብር"
9386,,2022-12-08 07:56:24+00:00,
9385,,2022-12-08 07:56:24+00:00,"❇️ Adjustable Baby Shower Cap Child Kids Shampoo Bath Hat Wash Hair Shield

            💰 ዋጋ፦  200 birr

🇪🇹  ነጃሺ  kiDS ቤቢ ( የልጆች እቃ)
የልጆች ዘመናዊ እቃዎች 
Telegram : 👇👇👇 ይቀላቀሉ 
@nejashisoop
@nejashisoop
👆 ለስጦታ ፣ አራስ ጥየቃ ፣ ለልጆ ፣ ለወዳጅ ዘመድ ምን ስጦታ ልስጥ ብለው አይቸገሩ 👉 ነጃሺ  KiDS ቤቢ  መጣሎት ወደ ፔጁ በመቀላቀል የሚፈልጉትን እቃ ይምረጡ ፣ ይሸምት ፣ ይደሰቱ"
9384,,2022-12-08 07:56:24+00:00,"🍼Only Baby 
➡️Food Feeder Plus 

✅ 100% Food Grade Silicone 
✅ BPA Free 
✅ Latex Free 
✅ Phthalate Free 
✅ Non- Toxic 
✅ Freeze Safe 
✅ Microwave Safe 
✅ Boil Safe 
✅ Steam Safe 
✅ Zero Month and Above

           💰ዋጋ፦ ✅ 300 ብር"
9383,,2022-12-08 07:56:24+00:00,"HANGLITE
5 in 1 trouser Hanger"
9382,,2022-12-08 07:56:23+00:00,"ክዳን ለሌላቸው እቃ ምርጥ መፍትሄ

❇️ Super Stretch Silicon Lids ( 6 pack )

⚡️Kitchen + Home Silicone Stretch Lids  
⚡️Set of 6 Silicone Food Saver Covers 

👉 Superior Quality  
👉 Lids that fit 
👉 Reusable 
👉 Temperature Resistant  
👉 Food Safe 
                💰400 ብር ብቻ

📱0920673552
📱0945540673

በቴሌግራም ፡👇👇ነጃሺን ይቀላቀሉ
 https://t.me/nejashimarketingcenter
  ✅🌹 ነጃሺ ሀላል ገበያ ለሁሉም🌹✅"
9381,,2022-12-08 07:51:46+00:00,pen security camera
9380,,2022-12-08 03:11:04+00:00,
9379,,2022-12-08 03:11:04+00:00,"Bomn Hot plate
የዘመኑ ምርጥና ባለውበት ስቶቭ ባለፊውዝ ሲሆን ቢቃጠል እንኳን ፊውዟን ብቻ በመቀየር ረጅም ጊዜ የሚያገለግል ውሃ እና አዋራ በፍፁም የማያስገባ ለማንኛውም የድስት መጠን የሚሸከም ለ Kitchen cabinet ውበት የሚሰጥ ኦሪጂናል ስቶቭ 3700 ብር ብቻ ካሉበት እናደርሳለን።        "
9378,,2022-12-07 10:24:01+00:00,
9377,,2022-12-07 10:24:01+00:00,
9376,,2022-12-07 10:24:01+00:00,"Sokany 3 in 1 breakfast maker with electric coffee filter 
ለዘማናዊ ቁርስ የሚሆን ሚኒ ኦቭን እና 12 ሲኒ የሚይዝ ፊልትሮ 
  ሚኒ ኦቭን ከታች እና ከላይ ማብስያ ያለው  ከሀገረ ጃፖን 
✅ በአንድ ጊዜ ከታች ኬክ ከላይ ግሪል ከጏን ፊልትሮ መጠቀም የሚያስችል
👏ባለ 12 ሲኒ ፊልትሮ ያለው ማንቆርቆሪያው መነቀል የሚችል ለማቅረብም የሚሆን
6800 ብር

🌴🌱🌿🪴🌷🌸🌺🌼🌹🌻

🚘 ያሉበት ድረስ በነፃ እናደርሳለን

🎯 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

👉 ለማዘዝ  ☎️ +251920673552 
                 ☎️  +251945540673

👉 በውስጥ መስመር የፈለጉትን እቃ ይላኩ 👉 @abdulihake

📩 Telegram 👇👇👇 ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
👆👆ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
9375,,2022-12-07 03:26:38+00:00,"👉 Garden solar light

👉በፀሀይ ብርሀን የሚሰራ

👉ሲመሽ እራሱ ይበራል፣ሲነጋ እራሱ ይጠፋል

👉 ለግቢ ውበት እና ጥራት 

🌴🌱🌿🪴🌷🌸🌺🌼🌹🌻

🎯 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

👉 ለማዘዝ  ☎️ +251920673552 
                 ☎️  +251945540673

🚘 ያሉበት ድረስ በነፃ እናደርሳለን

👉 በውስጥ መስመር  @abdulihake

📩 Telegram 👇👇👇 ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
👆👆ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
9374,,2022-12-06 14:34:17+00:00,"❇️ Folding Washing Machine 

✔️ቦታ የማያጣብብ 2kg የሚመዝን ማጠብያ ማሽን 
       👉ለዳይፐር 
       👉 ለፓንት ቦክሰር እና ካልሲ 
       👉ለ ቲሸርት ሁነኛ ተመራጭ

✔️ Fashionable 
✔️ Lightweight 
✔️ Convenient 
✔️ Easy to carry 
✔️Folding Storage  
✔️ Live Oxygen Sterilization 
✔️Save water & Electricity

            ዋጋ፦  ✅ 4,500ብር"
9373,,2022-12-05 10:51:30+00:00,
9372,,2022-12-05 10:51:29+00:00,"sonashi 7 in 1 snack maker

🔘ዘይት እና ሀይል ቆጣቢ 
👌ፍጥነቱ የልብ አድርስ 
♨️ሙቀት መቆጣጠሪያ ያለው 
👇7 አይነት መቀያየሪያ ያለው 
🍪ብስኩቶች መስሪያ
🍩ዶናት መስሪያ
🍪ኩኪስ መስሪያ 
🥪ሳንድዊች መስሪያ
🍔የበርገር ስጋ እንዲሁም ስቴክ መጥበሻ

7500 ብር"
9371,,2022-12-05 10:02:08+00:00,
9370,,2022-12-05 10:02:08+00:00,
9369,,2022-12-05 10:02:08+00:00,
9368,,2022-12-05 10:02:07+00:00,"Round oven  እዚ የሚገጣጠም የቱርክ ባለ 2 ጥቁር ፓትራ ኦቭን
⁣ለዳቦ ለኬክ ለፒዛ እና ለተለያዩ ጥብሳጥብሶች  ፍጥነት ከ ጥራት ጋር ለማብሰል ሙቀት መቆጣጠሪያ ያለዉ 
ዋጋ 7200 ✅"
9367,,2022-12-04 11:59:48+00:00,"✌️MOMCOC NON STICK 
       7 IN 1 COOKWARE

👌ORIGINAL COOKWARE SET

💦 የማይዙ ድስቶች
💦 ማራኪ ግራናይት ቅብ
💦 4 የተለያዪ ድስቶች ከነ ክዳናቸው
💦1 መጥበሻ ከነክዳኑ
💦 2 ጭልፋዎች

🌼Made of cast aluminum, conducts heat quickly using less energy

🌼Non-stick surface require less of cooking oil and guarantee quick clean-up

🌼Heat resistant clean glass lid can also be used as a serving plate.

8500 birr"
